#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	stats
#open	2018-04-03-20-53-01
#fields	ts	peer	mem	pkts_proc	bytes_recv	pkts_dropped	pkts_link	pkt_lag	events_proc	events_queued	active_tcp_conns	active_udp_conns	active_icmp_conns	tcp_conns	udp_conns	icmp_conns	timers	active_timers	files	active_files	dns_requests	active_dns_requests	reassem_tcp_size	reassem_file_size	reassem_frag_size	reassem_unknown_size
#types	time	string	count	count	count	count	count	interval	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count
193268.386585	bro	64	236	26151	-	-	-	342	343	1	0	3	1	1	103	698	38	2	0	0	1	0	0	0	0
193570.351027	bro	64	202	15322	-	-	-	396	398	0	0	42	3	2	141	725	72	0	0	0	1	0	0	0	0
193884.486820	bro	64	172	20240	-	-	-	376	376	0	0	3	4	0	97	581	35	2	0	0	1	0	0	0	0
194185.729241	bro	64	236	32037	-	-	-	414	416	0	0	45	2	0	138	586	74	2	0	0	1	0	0	0	0
194490.597732	bro	64	162	19755	-	-	-	373	368	1	0	5	1	0	99	610	40	2	0	0	1	0	0	0	0
194790.808751	bro	64	168	12684	-	-	-	352	355	0	0	16	3	4	111	677	48	0	0	0	1	0	0	0	0
195092.044573	bro	64	247	28648	-	-	-	424	422	1	0	3	4	2	121	639	37	2	0	0	1	0	0	0	0
195399.470355	bro	64	209	22866	-	-	-	388	392	0	0	42	1	0	137	653	71	1	0	0	1	0	0	0	0
195699.741097	bro	64	192	29636	-	-	-	391	392	0	0	4	2	0	98	622	32	3	0	0	1	0	0	0	0
195999.820551	bro	64	197	22664	-	-	-	401	395	1	0	41	1	0	132	643	76	2	0	0	1	0	0	0	0
196311.018168	bro	64	167	12068	-	-	-	353	360	0	0	4	3	2	103	664	36	0	0	0	1	0	0	0	0
196611.153152	bro	64	189	20854	-	-	-	344	342	0	0	10	4	0	107	611	40	1	0	0	1	0	0	0	0
196916.462108	bro	64	215	31312	-	-	-	420	416	1	0	41	2	0	129	666	76	3	0	0	1	0	0	0	0
197241.071490	bro	64	664	55748	-	-	-	406	409	0	0	41	3	3	138	877	72	0	0	0	1	0	0	0	0
197563.391478	bro	64	177	21992	-	-	-	374	378	0	0	3	4	0	99	627	32	2	0	0	1	0	0	0	0
197874.277998	bro	64	239	32181	-	-	-	419	418	0	0	43	2	0	138	636	72	2	0	0	1	0	0	0	0
198175.224807	bro	64	163	19845	-	-	-	389	382	1	0	4	1	2	98	578	39	2	0	0	1	0	0	0	0
198480.387069	bro	64	198	15172	-	-	-	399	399	0	0	42	3	2	141	718	75	0	0	0	1	0	0	0	0
198780.651902	bro	64	180	21256	-	-	-	373	377	0	0	4	4	0	98	651	34	2	0	0	1	0	0	0	0
199081.181010	bro	64	216	30355	-	-	-	389	388	0	0	28	2	0	121	648	60	2	0	0	1	0	0	0	0
199388.940394	bro	64	171	20617	-	-	-	346	364	0	0	27	1	0	110	673	56	2	0	0	1	0	0	0	0
199689.442465	bro	64	168	12266	-	-	-	362	346	0	0	4	3	2	104	628	32	0	0	0	1	0	0	0	0
199990.621451	bro	64	212	24293	-	-	-	417	417	0	0	43	4	0	136	693	72	2	0	0	1	0	0	0	0
200293.363617	bro	64	196	28641	-	-	-	380	379	0	0	4	2	0	99	647	35	2	0	0	1	0	0	0	0
